Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
11649.99,0,0,0,6.66E-08,0,0,1,-0.4538556,1.413586,-0.05795908,-0.2323889,0.1447742,0.7159651,-0.6422074,-0.5521251,1.428946,-0.1162757,0.017264,0.5034159,-0.3899078,0.7708741,-0.7098479,1.251633,-0.02295663,-0.7366818,0.4803585,-0.4701881,0.07402398,-0.5337234,1.397237,0.1318193,-0.7984792,0.3892844,-0.4583994,-0.02756185,-0.3839087,1.597069,-0.03224554,0.004938099,-0.006864042,0.9989975,-0.04396695,-0.3154811,1.406256,-0.04272028,-0.06916702,-0.06683268,0.7449437,0.660158,-0.2031445,1.420028,-0.02071035,0.3026571,-0.809556,0.326219,0.3828824,-0.01448482,1.266018,0.05487684,-0.3662721,-0.8889552,0.2748345,-0.008341255,-0.1954808,1.105766,0.188052,-0.5311036,-0.786682,-0.2739157,-0.1550185
11660,0,0,0,6.66E-08,0,0,1,-0.4559759,1.412505,-0.05725594,-0.2262093,0.1413029,0.7188217,-0.6419956,-0.5550207,1.428156,-0.1141664,0.0223607,0.5133828,-0.4002503,0.7587743,-0.7157619,1.255114,-0.01802315,-0.7363442,0.4982574,-0.4556354,0.04397675,-0.5242997,1.393006,0.1251689,-0.7835083,0.4070698,-0.46481,-0.06604243,-0.3861343,1.596091,-0.03080079,0.007001582,-0.005868163,0.9990769,-0.041981,-0.3175405,1.405494,-0.04242527,-0.06716861,-0.06749107,0.7472145,0.6577265,-0.2052566,1.419985,-0.02060878,0.307448,-0.8076125,0.327769,0.3818448,-0.01479453,1.267983,0.05452066,-0.3349393,-0.8982867,0.2832659,-0.02564208,-0.1848847,1.0982,0.1902379,-0.4961095,-0.8005454,-0.2514278,-0.2231295
11669.98,0,0,0,6.66E-08,0,0,1,-0.4581718,1.411166,-0.05639461,-0.2159296,0.1377931,0.7238908,-0.6406016,-0.558244,1.427456,-0.1112931,0.02705022,0.5239486,-0.4091601,0.7465488,-0.7212555,1.25821,-0.01225838,-0.735191,0.5163901,-0.4388398,0.01599535,-0.5155659,1.386873,0.1193232,-0.7608711,0.4292706,-0.470948,-0.1225177,-0.3883865,1.594818,-0.02903261,0.009491236,-0.004787622,0.9991512,-0.03980684,-0.3196706,1.404447,-0.04205164,-0.06476901,-0.06876092,0.7491597,0.6556197,-0.2074372,1.419537,-0.02038091,0.3120765,-0.8061231,0.3280228,0.3810188,-0.01539451,1.269081,0.05383396,-0.3037092,-0.9058763,0.2920416,-0.0431422,-0.1742168,1.091076,0.1926344,-0.4580176,-0.8088489,-0.2262108,-0.2912259
11680.02,0,0,0,6.66E-08,0,0,1,-0.4603795,1.409516,-0.0555112,-0.2053316,0.1331675,0.7293253,-0.6388978,-0.5615238,1.426598,-0.1081582,0.0316227,0.5354668,-0.4163742,0.7341036,-0.7260469,1.260526,-0.006290074,-0.7334735,0.5346718,-0.419597,-0.009018572,-0.5074813,1.378678,0.1138981,-0.7465478,0.4421006,-0.471372,-0.1581832,-0.3906086,1.59319,-0.02708914,0.01232435,-0.003811725,0.9992104,-0.03758369,-0.3218023,1.403065,-0.0417935,-0.06166736,-0.07051204,0.7509068,0.6537309,-0.2096076,1.418669,-0.02028764,0.3161258,-0.8051435,0.3275841,0.3801275,-0.01629218,1.269364,0.05294012,-0.2725137,-0.9125342,0.2993875,-0.05818082,-0.1631771,1.083835,0.194995,-0.4168283,-0.8132513,-0.2001549,-0.3532912
11690,0,0,0,6.66E-08,0,0,1,-0.4625754,1.407503,-0.05472339,-0.1993422,0.1268301,0.7324364,-0.6385249,-0.5645903,1.425075,-0.105496,0.03631919,0.5481907,-0.422039,0.7211458,-0.7299633,1.261588,-0.000860464,-0.7311425,0.5529802,-0.3983679,-0.03077326,-0.5000187,1.36827,0.1083197,-0.7331451,0.4541134,-0.4684731,-0.1918662,-0.3927797,1.591155,-0.0251145,0.01532175,-0.002940033,0.999253,-0.03535948,-0.3239123,1.401304,-0.04177971,-0.05765821,-0.0723711,0.7526879,0.651843,-0.2117363,1.417414,-0.02055169,0.3194401,-0.8045894,0.3267633,0.379236,-0.01745802,1.26891,0.05174938,-0.2408293,-0.9188777,0.304922,-0.06846997,-0.1511357,1.076248,0.1973095,-0.3741519,-0.8161435,-0.1746593,-0.4042462
11700.01,0,0,0,6.66E-08,0,0,1,-0.4642672,1.40523,-0.05404677,-0.1975837,0.1191278,0.7330771,-0.6398186,-0.5669974,1.422857,-0.1033362,0.04132583,0.5626793,-0.4258938,0.7073182,-0.7324899,1.261235,0.003974114,-0.7282306,0.5710261,-0.3757364,-0.04931702,-0.4927182,1.355901,0.1025842,-0.7204794,0.4656846,-0.4626278,-0.2236597,-0.394165,1.588713,-0.02334807,0.01844082,-0.002467237,0.9992729,-0.03328673,-0.3254927,1.399063,-0.04233906,-0.05258414,-0.07419813,0.7546537,0.6497906,-0.2133159,1.415728,-0.02154784,0.3217895,-0.8043358,0.3257279,0.3786781,-0.01840809,1.267647,0.04992335,-0.2082312,-0.9251162,0.3091733,-0.07219321,-0.1370646,1.068347,0.1995085,-0.3328595,-0.819885,-0.1502043,-0.4409446
11709.99,0,0,0,6.66E-08,0,0,1,-0.4664284,1.402327,-0.05343826,-0.1956401,0.1108248,0.7336682,-0.6412288,-0.5699124,1.419978,-0.101116,0.04669764,0.579215,-0.4278543,0.6922937,-0.7347689,1.25945,0.008785103,-0.7247409,0.588664,-0.3521853,-0.06474057,-0.4866837,1.341854,0.09732537,-0.7082536,0.4769922,-0.454504,-0.2535394,-0.3963292,1.585717,-0.02124084,0.02160241,-0.002388095,0.9992676,-0.031502,-0.3275504,1.396472,-0.04285159,-0.0466309,-0.07594978,0.7567926,0.6475514,-0.2153608,1.413746,-0.02263423,0.3229135,-0.8038432,0.3251405,0.3792718,-0.02008802,1.26584,0.04819945,-0.1743322,-0.9311624,0.3129162,-0.06803572,-0.1214463,1.060666,0.2024913,-0.2959534,-0.8262993,-0.1264314,-0.4622305
11720,0,0,0,6.66E-08,0,0,1,-0.468587,1.398961,-0.05280709,-0.1934274,0.1019978,0.7339556,-0.6430334,-0.5728692,1.416511,-0.09875154,0.05234885,0.5980817,-0.4274299,0.6759156,-0.7361788,1.256084,0.01357891,-0.7206362,0.6058254,-0.3281901,-0.07714159,-0.4812117,1.326201,0.09264475,-0.6964832,0.4880273,-0.4446743,-0.28108,-0.3985303,1.582229,-0.01896053,0.02464371,-0.002684341,0.9992439,-0.02996393,-0.3296026,1.393481,-0.04349261,-0.03964544,-0.07785894,0.7591495,0.645026,-0.2173983,1.41144,-0.0239659,0.3225836,-0.8024958,0.325629,0.3819769,-0.02193868,1.263588,0.04646317,-0.1392554,-0.9366376,0.3166578,-0.05519114,-0.1035837,1.053642,0.2059398,-0.2654689,-0.8365551,-0.1026276,-0.4681559
11729.98,0,0,0,6.66E-08,0,0,1,-0.4707656,1.395154,-0.05221038,-0.1910961,0.09263019,0.7337455,-0.6453834,-0.5758818,1.412426,-0.09632276,0.05812435,0.6189346,-0.424588,0.65823,-0.7367619,1.251089,0.01818975,-0.7158815,0.6225595,-0.3040833,-0.08641146,-0.4762425,1.309022,0.08854199,-0.6857348,0.4983552,-0.4336287,-0.3055755,-0.4008038,1.578268,-0.01660874,0.02765397,-0.00286917,0.9991961,-0.02889238,-0.3316816,1.390096,-0.0442405,-0.03203625,-0.08006441,0.7614896,0.6424152,-0.2194673,1.40875,-0.02543559,0.3206187,-0.8,0.3274382,0.3872832,-0.02398148,1.260855,0.04483219,-0.1036864,-0.9408113,0.3209171,-0.03370091,-0.08379829,1.047639,0.2095641,-0.2421065,-0.8511459,-0.07827559,-0.4591389
11740.02,0,0,0,6.66E-08,0,0,1,-0.4729595,1.390933,-0.05173285,-0.1885447,0.08286696,0.7330666,-0.6482267,-0.5789344,1.407752,-0.09392428,0.06393569,0.6411348,-0.4194759,0.6394519,-0.7366393,1.244576,0.02238529,-0.7103444,0.6390346,-0.2801901,-0.09241062,-0.4717748,1.290444,0.08498655,-0.6765963,0.5085793,-0.4213733,-0.3255912,-0.4031633,1.573878,-0.01435894,0.0305116,-0.002643023,0.9991285,-0.02837144,-0.333787,1.386354,-0.04513893,-0.0240004,-0.08281492,0.7635872,0.6399227,-0.2215677,1.405641,-0.02701523,0.3172426,-0.796254,0.3305669,0.3950478,-0.02613842,1.257698,0.04330805,-0.0687853,-0.942938,0.3257628,-0.003968253,-0.06265444,1.042889,0.212717,-0.2252355,-0.8698106,-0.05306771,-0.4357556
11750,0,0,0,6.66E-08,0,0,1,-0.4751434,1.38636,-0.05148552,-0.1859556,0.07312123,0.732123,-0.6512068,-0.5819477,1.402636,-0.09175435,0.06944723,0.6637134,-0.4126315,0.6199979,-0.7359282,1.236931,0.02596027,-0.7038118,0.6554263,-0.2569075,-0.09520623,-0.467791,1.270797,0.08192033,-0.6698545,0.5189163,-0.4079908,-0.3399481,-0.4055802,1.569137,-0.01245917,0.03312239,-0.001354723,0.9990423,-0.02856757,-0.3358963,1.382291,-0.04627569,-0.01616893,-0.08602902,0.765062,0.6379799,-0.2236646,1.402025,-0.02871964,0.3124118,-0.7915806,0.3347643,0.4046383,-0.0284586,1.253955,0.04195555,-0.03619126,-0.9422175,0.331357,0.03346032,-0.04116121,1.039286,0.2149635,-0.213226,-0.8914506,-0.02683593,-0.3989123
11760.01,0,0,0,6.66E-08,0,0,1,-0.4772539,1.381469,-0.05146795,-0.1833846,0.06404595,0.7310821,-0.6540546,-0.5848091,1.397175,-0.08992365,0.07438441,0.6857868,-0.4044837,0.6004636,-0.7346923,1.228437,0.02876641,-0.6958897,0.6718317,-0.2351355,-0.09534812,-0.4642452,1.250269,0.07934056,-0.6589934,0.5288128,-0.3870192,-0.3691896,-0.4079754,1.564078,-0.01095748,0.03526539,0.000954417,0.9989407,-0.02956009,-0.3379465,1.377922,-0.04768619,-0.008698488,-0.08927628,0.7659218,0.636646,-0.2256822,1.397917,-0.03064128,0.3063193,-0.7863348,0.3396364,0.4153234,-0.03089908,1.249601,0.04068025,-0.007360084,-0.9379705,0.3378111,0.07772712,-0.02021554,1.036623,0.2159003,-0.2042322,-0.9143139,0.000119428,-0.3497427
11769.99,0,0,0,6.66E-08,0,0,1,-0.4792941,1.37629,-0.05167527,-0.1809656,0.05532165,0.7299151,-0.6568221,-0.5875388,1.3914,-0.08839592,0.07824331,0.7064286,-0.395726,0.5815824,-0.7331028,1.219388,0.03096871,-0.6864659,0.6880907,-0.2158325,-0.09334185,-0.4612446,1.229223,0.07757762,-0.6535338,0.5422761,-0.3734786,-0.3732889,-0.4103557,1.558735,-0.009853781,0.03676233,0.003900352,0.998825,-0.03134688,-0.3399413,1.373284,-0.04938821,-0.001676901,-0.09196175,0.7663417,0.6358153,-0.2276187,1.39341,-0.03289122,0.2984863,-0.7803124,0.3456136,0.4272823,-0.03351969,1.244767,0.03960443,0.01653006,-0.9294844,0.3458316,0.127226,-0.000750899,1.034936,0.2158806,-0.1967386,-0.9362105,0.02731075,-0.289928
11780,0,0,0,6.66E-08,0,0,1,-0.4812871,1.370803,-0.05202552,-0.1787048,0.04628632,0.7284928,-0.6597129,-0.5902033,1.385246,-0.08698691,0.08072351,0.7251164,-0.3866959,0.5640537,-0.7312949,1.209832,0.03279586,-0.6757631,0.7036813,-0.2001059,-0.09019446,-0.4588441,1.208009,0.07687913,-0.6425789,0.557129,-0.3538943,-0.3891772,-0.4127506,1.553055,-0.008891108,0.03753613,0.006503027,0.9986998,-0.03387691,-0.3419072,1.368347,-0.05122293,0.00511525,-0.09371267,0.7666609,0.6351559,-0.2295082,1.388592,-0.03540469,0.2889933,-0.7732545,0.3523342,0.4409319,-0.03630993,1.239496,0.03855427,0.03469095,-0.9164529,0.3557171,0.1799332,0.01657078,1.034008,0.215059,-0.1899004,-0.9547666,0.05468012,-0.2221919
11790.01,0,0,0,6.66E-08,0,0,1,-0.4833009,1.365495,-0.05336862,-0.1768078,0.0363664,0.7266944,-0.6628211,-0.5928891,1.37918,-0.08648667,0.08148403,0.7412757,-0.3779356,0.5486669,-0.7294476,1.200412,0.03359185,-0.6643536,0.7179926,-0.1886183,-0.08685655,-0.4570999,1.187684,0.07649509,-0.6324641,0.5712633,-0.3461676,-0.3921932,-0.4151418,1.547516,-0.009048554,0.03765706,0.008172747,0.9985782,-0.03683564,-0.3439131,1.363384,-0.053521,0.01126112,-0.09426161,0.7669638,0.6346296,-0.2314286,1.383759,-0.03849795,0.2774265,-0.7646047,0.3595882,0.4572864,-0.03938517,1.233956,0.0370225,0.05038409,-0.8881896,0.3746536,0.2611815,0.03933188,1.036839,0.2134433,-0.183724,-0.9678911,0.08279429,-0.1502597
11800.02,0,0,0,6.66E-08,0,0,1,-0.4852147,1.359421,-0.05408072,-0.1755431,0.02574481,0.7244304,-0.6661251,-0.5954494,1.372246,-0.08534587,0.08039939,0.7544586,-0.3697359,0.5363055,-0.727513,1.190262,0.03492896,-0.6528646,0.7305409,-0.1816378,-0.08417875,-0.4557997,1.167753,0.07783944,-0.6184505,0.583892,-0.3437781,-0.3980024,-0.4175557,1.541166,-0.008150924,0.03724805,0.008454839,0.9984756,-0.03985193,-0.3458261,1.357892,-0.05546295,0.01696171,-0.09412406,0.7673699,0.634032,-0.2332645,1.378448,-0.04128733,0.2638332,-0.7540267,0.3666093,0.4768997,-0.04264051,1.227493,0.03552434,0.0523071,-0.8636826,0.3899817,0.3150087,0.05010903,1.036954,0.2123532,-0.1788308,-0.9742619,0.1126164,-0.07843032
11810,0,0,0,6.66E-08,0,0,1,-0.4870091,1.353088,-0.05500241,-0.1753328,0.01547991,0.7217206,-0.6694314,-0.597794,1.364992,-0.08464448,0.07722793,0.7640354,-0.362727,0.5279351,-0.725549,1.180135,0.03590211,-0.6414841,0.7415819,-0.1785267,-0.0817526,-0.4548991,1.148877,0.08003404,-0.6012844,0.5938456,-0.3470059,-0.406684,-0.4198902,1.534513,-0.007255901,0.0365857,0.006994983,0.9983923,-0.04272885,-0.3476293,1.352176,-0.05742745,0.02191199,-0.09393501,0.7678536,0.6333225,-0.2350161,1.372948,-0.04399494,0.248523,-0.7412475,0.372911,0.4997262,-0.04602554,1.220369,0.03364018,0.04688231,-0.835155,0.4070514,0.3669166,0.05803072,1.037043,0.211797,-0.1755177,-0.9706023,0.1633558,0.02098031
11820.01,0,0,0,6.66E-08,0,0,1,-0.4886648,1.346576,-0.05617437,-0.1762917,0.006800101,0.7186058,-0.672667,-0.5998545,1.357523,-0.0846466,0.07202559,0.7695646,-0.3572403,0.5243685,-0.7236584,1.170255,0.03630122,-0.6298866,0.7518836,-0.1782357,-0.07839809,-0.4545173,1.130801,0.08301739,-0.5829459,0.6009671,-0.3547278,-0.4161504,-0.4220867,1.527618,-0.006429856,0.0358724,0.003839003,0.9983174,-0.04539742,-0.3492985,1.346257,-0.05939628,0.02544789,-0.09802052,0.7699766,0.6299846,-0.2368674,1.367821,-0.04568921,0.2317993,-0.7263947,0.3783359,0.5248634,-0.04972202,1.213224,0.0324215,0.03482194,-0.8038477,0.4249337,0.4147859,0.063023,1.037567,0.2130013,-0.176532,-0.959807,0.2034466,0.07884513
11829.99,0,0,0,6.66E-08,0,0,1,-0.4901949,1.339964,-0.05762134,-0.1850892,-0.000358426,0.7108495,-0.6785536,-0.601438,1.349087,-0.08652383,0.06478017,0.7712681,-0.3531212,0.5255995,-0.7215747,1.159822,0.0350111,-0.6174885,0.7623812,-0.1795342,-0.07246224,-0.4545332,1.112087,0.08586614,-0.5655035,0.6066836,-0.3651158,-0.4228851,-0.4241668,1.520591,-0.005818358,0.03529739,-0.000587471,0.9982259,-0.04795286,-0.3508424,1.340204,-0.06139879,0.02922841,-0.09943917,0.7708446,0.6285351,-0.2384478,1.362123,-0.04795931,0.2135781,-0.7100444,0.383118,0.5508558,-0.0534749,1.205244,0.03077453,0.01745787,-0.771026,0.4430733,0.4570565,0.06574044,1.037777,0.2149442,-0.1798892,-0.9427065,0.2491258,0.1299288
11840,0,0,0,6.66E-08,0,0,1,-0.491609,1.333344,-0.05934636,-0.1883205,-0.005256948,0.7075781,-0.6810589,-0.6029621,1.341675,-0.0880643,0.05601973,0.7702815,-0.3492113,0.5306412,-0.7194744,1.15047,0.03396108,-0.6039561,0.7734764,-0.1816966,-0.06290991,-0.4553004,1.094042,0.09056501,-0.5500712,0.6135089,-0.3763534,-0.4235404,-0.4261195,1.513512,-0.005496256,0.03494486,-0.005504632,0.9980913,-0.05062066,-0.3522649,1.33402,-0.06337093,0.03307394,-0.1015899,0.7722042,0.6263279,-0.2399618,1.356478,-0.05005787,0.1937981,-0.6927742,0.3875411,0.5764704,-0.05755341,1.197228,0.02988964,-0.003750459,-0.7375171,0.460943,0.4935447,0.06649742,1.038518,0.2185652,-0.1856631,-0.9195683,0.298578,0.1754278
11850.01,0,0,0,6.66E-08,0,0,1,-0.4929555,1.326791,-0.06133657,-0.1922557,-0.009763462,0.7044975,-0.6831002,-0.604361,1.334465,-0.09003462,0.04618162,0.7682809,-0.3441662,0.5377377,-0.7168418,1.140963,0.03215306,-0.5896394,0.7848312,-0.1841665,-0.04948196,-0.4563639,1.075601,0.09583346,-0.5368291,0.6235722,-0.3869929,-0.4161838,-0.4280254,1.506505,-0.005586587,0.0347382,-0.01003542,0.9979093,-0.0535717,-0.3536121,1.327785,-0.06531914,0.03692386,-0.1037256,0.7739584,0.6235913,-0.2414355,1.350931,-0.05211653,0.1724445,-0.6745033,0.3905436,0.6023155,-0.062148,1.188884,0.02925765,-0.02777695,-0.7037013,0.4778846,0.525033,0.06556156,1.039372,0.2229383,-0.1945434,-0.890496,0.3490845,0.2175087
11860.02,0,0,0,6.66E-08,0,0,1,-0.494296,1.320307,-0.0634622,-0.2026102,-0.01476719,0.6966281,-0.6880703,-0.6055174,1.326381,-0.09323743,0.03599565,0.7668596,-0.3370551,0.545,-0.713279,1.129981,0.02857977,-0.5753876,0.7956645,-0.1864839,-0.03272346,-0.4571965,1.055928,0.1000914,-0.5256881,0.6372111,-0.3963378,-0.4006625,-0.4299442,1.499557,-0.005962232,0.03447693,-0.01376651,0.9976825,-0.05702376,-0.3549454,1.321466,-0.06713745,0.04047518,-0.1054522,0.775661,0.6209605,-0.2428935,1.345284,-0.05407137,0.1514819,-0.6580093,0.3934511,0.6239181,-0.06686348,1.180936,0.02976359,-0.05367609,-0.6701353,0.4933791,0.5519197,0.0635933,1.040896,0.2286242,-0.2065962,-0.8551424,0.3983453,0.2595597
11870,0,0,0,6.66E-08,0,0,1,-0.4954929,1.313869,-0.06560931,-0.2064866,-0.02002148,0.6934701,-0.6899725,-0.6067808,1.319296,-0.09526068,0.0260613,0.766912,-0.3278943,0.5510468,-0.7091228,1.119475,0.02566338,-0.562059,0.8051525,-0.1887631,-0.01371625,-0.45789,1.037526,0.1053024,-0.5163576,0.6526985,-0.4049096,-0.3786928,-0.431727,1.492646,-0.006504814,0.03399742,-0.01679801,0.9974193,-0.06096879,-0.3561315,1.31507,-0.0688352,0.0430632,-0.1066792,0.7769674,0.6189402,-0.2441794,1.339405,-0.05586812,0.1322609,-0.644603,0.3949145,0.6411217,-0.07157353,1.172865,0.0307136,-0.08087303,-0.6377583,0.5070229,0.5741534,0.06064764,1.042379,0.234838,-0.2209729,-0.8128639,0.4441113,0.3052689
11880,0,0,0,6.66E-08,0,0,1,-0.4978901,1.306906,-0.06787471,-0.211758,-0.02769505,0.6884727,-0.693107,-0.6092795,1.311249,-0.09732268,0.01528725,0.7656915,-0.3140209,0.5611363,-0.7051151,1.106659,0.02092892,-0.550069,0.8127391,-0.1919409,0.006200678,-0.4589936,1.018017,0.1089224,-0.5082595,0.6671844,-0.4143425,-0.3533522,-0.4355291,1.485403,-0.006662528,0.03327378,-0.01960046,0.9971218,-0.06524804,-0.3585119,1.308696,-0.0698699,0.04472645,-0.107959,0.7779708,0.6173375,-0.24665,1.333425,-0.05686934,0.1158587,-0.635428,0.3956876,0.6528702,-0.07735452,1.16512,0.03278381,-0.1085397,-0.6072806,0.5191777,0.5915101,0.05577919,1.044412,0.2422613,-0.23707,-0.7635338,0.4834943,0.3564372
11889.98,0,0,0,6.66E-08,0,0,1,-0.4983216,1.300303,-0.06961284,-0.2164081,-0.03168489,0.6837408,-0.6961769,-0.6096675,1.303609,-0.09935839,0.007178557,0.7684633,-0.3026156,0.5637699,-0.6994893,1.095339,0.01717817,-0.5393758,0.8183765,-0.1966065,0.0260717,-0.4586593,1.001267,0.1137563,-0.5008212,0.6782877,-0.4264821,-0.32744,-0.4364381,1.478215,-0.006822777,0.03232429,-0.02277451,0.9967955,-0.06953666,-0.3589382,1.302,-0.07129446,0.04541672,-0.1095725,0.7787689,0.6159955,-0.2471696,1.32703,-0.05806849,0.1023377,-0.6308864,0.3962705,0.6591506,-0.08102968,1.157456,0.03502992,-0.1363663,-0.5791249,0.5303712,0.603925,0.05218482,1.046994,0.2500371,-0.2551694,-0.7084727,0.5134265,0.4115202
11900.02,0,0,0,6.66E-08,0,0,1,-0.4983482,1.293585,-0.07117573,-0.2196011,-0.03520935,0.6808246,-0.6978639,-0.6096927,1.296294,-0.1009873,-0.000408999,0.7713177,-0.2910851,0.5659846,-0.6935536,1.084507,0.01363602,-0.5296511,0.8224912,-0.2021779,0.04585567,-0.4582018,0.9859225,0.1188343,-0.4936776,0.6854067,-0.4422528,-0.3015183,-0.4368976,1.47088,-0.006777716,0.03123074,-0.02656688,0.9964467,-0.07357535,-0.358962,1.29522,-0.07267705,0.04577952,-0.1112955,0.7796369,0.6145601,-0.2473009,1.320569,-0.05915583,0.09122396,-0.6301069,0.396942,0.6611211,-0.08414856,1.15017,0.03764525,-0.1645222,-0.5531217,0.5411242,0.6116976,0.04833299,1.050745,0.2584147,-0.2759369,-0.6506064,0.5320007,0.4664185
11910,0,0,0,6.66E-08,0,0,1,-0.4980429,1.286846,-0.07273809,-0.222757,-0.03844668,0.6781325,-0.6993126,-0.6093726,1.289033,-0.1026475,-0.008202813,0.7731394,-0.2799246,0.5690616,-0.6873778,1.07403,0.01010817,-0.5207537,0.8256499,-0.2064923,0.06692793,-0.4576685,0.97126,0.1234575,-0.4867061,0.6899207,-0.4609618,-0.2732066,-0.4370303,1.463561,-0.006797476,0.03025595,-0.03085964,0.9960729,-0.07727879,-0.3586563,1.288513,-0.07416818,0.04613224,-0.1126979,0.7806668,0.6129692,-0.2471116,1.314241,-0.0604011,0.08132131,-0.6317272,0.3974596,0.6605562,-0.08701435,1.14318,0.04025695,-0.193037,-0.5286627,0.5517482,0.6154897,0.04410934,1.055791,0.2668531,-0.2996029,-0.593589,0.5394349,0.5166248
11920.01,0,0,0,6.66E-08,0,0,1,-0.4974557,1.280174,-0.07439173,-0.2258473,-0.04204683,0.6753625,-0.700793,-0.6087842,1.281816,-0.1043405,-0.01646466,0.7733688,-0.2695656,0.5735537,-0.681141,1.064014,0.006797753,-0.5129735,0.827983,-0.2074914,0.09082701,-0.4570913,0.9570332,0.1273495,-0.4801022,0.6942896,-0.4802366,-0.2384044,-0.4368723,1.456366,-0.007033423,0.02937776,-0.0351481,0.9956959,-0.08057029,-0.3580701,1.281935,-0.07579825,0.04692063,-0.1137381,0.7819303,0.6111032,-0.2466515,1.308134,-0.06190202,0.07178001,-0.6343621,0.397504,0.6591076,-0.08981034,1.136347,0.04257211,-0.2220576,-0.5052541,0.5620509,0.6160418,0.0393855,1.061942,0.2748399,-0.3256263,-0.5405876,0.53779,0.5590299
11929.99,0,0,0,6.66E-08,0,0,1,-0.4965997,1.273659,-0.07622901,-0.2290565,-0.04597601,0.6724674,-0.7022872,-0.6079307,1.274738,-0.1061941,-0.02478764,0.7721651,-0.2601441,0.5791994,-0.6750131,1.054566,0.003574214,-0.5067011,0.8292098,-0.2041638,0.1182486,-0.4564104,0.9432983,0.1300987,-0.4744392,0.7010902,-0.4962324,-0.1927025,-0.4364424,1.449419,-0.007668541,0.02858959,-0.03903974,0.9953294,-0.08353557,-0.3572161,1.275565,-0.077651,0.04794417,-0.1147711,0.7832289,0.6091648,-0.2459263,1.302255,-0.0636569,0.06572104,-0.6396862,0.3930428,0.6572669,-0.09273553,1.128244,0.04253942,-0.2515573,-0.4829708,0.5715983,0.6137866,0.03386232,1.067527,0.2801574,-0.3529508,-0.4935431,0.5298316,0.5925537
11940,0,0,0,6.66E-08,0,0,1,-0.4980842,1.266188,-0.07834224,-0.2323864,-0.04969998,0.6696115,-0.7036666,-0.6094006,1.266738,-0.1083757,-0.0325917,0.7699724,-0.2515393,0.5854983,-0.6717125,1.044548,0.000132759,-0.5021574,0.8288155,-0.196834,0.1488594,-0.4581465,0.9291279,0.1314478,-0.4705874,0.7119621,-0.504262,-0.1318236,-0.4399424,1.441977,-0.00775631,0.027657,-0.04198553,0.9950131,-0.08614768,-0.3587198,1.269502,-0.07852451,0.04920823,-0.1161013,0.7846183,0.6070201,-0.2475744,1.296723,-0.06440625,0.05530304,-0.6419314,0.3915196,0.6569459,-0.09829375,1.121459,0.0452427,-0.2811616,-0.4623825,0.5801503,0.6087497,0.02489141,1.074884,0.2877959,-0.380703,-0.4531724,0.5178351,0.6176948
11949.98,0,0,0,6.66E-08,0,0,1,-0.4982914,1.258993,-0.08029044,-0.2356117,-0.05300072,0.6669174,-0.7049111,-0.6095782,1.25906,-0.1104382,-0.03971812,0.7670783,-0.2436154,0.5921699,-0.667613,1.035132,-0.003137778,-0.4994663,0.8262326,-0.1865014,0.1819078,-0.4585436,0.9160376,0.1320746,-0.4689274,0.7260087,-0.5001915,-0.05317321,-0.4415156,1.43457,-0.007948744,0.02653556,-0.04399383,0.9947481,-0.0885241,-0.358952,1.263188,-0.07967151,0.05049346,-0.1174476,0.786011,0.6048502,-0.2479548,1.290943,-0.0654266,0.04449854,-0.6434802,0.3892065,0.6576257,-0.1028164,1.114208,0.04737705,-0.3103205,-0.4440484,0.5877675,0.600876,0.01607186,1.082064,0.2943756,-0.4088295,-0.4192686,0.503154,0.635538
